559.718	1754
559.985	1596
560.251	1555
560.518	1496
560.785	1368
561.051	1275
561.318	1264
561.584	1226
561.851	1197
562.118	1080
562.384	1039
562.651	1052
562.917	1016
563.184	1006
563.45	992
563.717	999
563.984	932
564.25	808
564.517	792
564.783	805
565.05	753
565.316	764
565.583	735
565.849	761
566.116	702
566.382	695
566.648	583
566.915	651
567.181	587
567.448	563
567.714	482
567.981	545
568.247	541
568.513	517
568.78	451
569.046	476
569.313	509
569.579	491
569.845	450
570.112	433
570.378	484
570.644	434
570.911	441
571.177	288
571.443	453
571.71	396
571.976	364
572.242	330
572.509	393
572.775	398
573.041	345
573.307	348
573.574	309
573.84	338
574.106	365
574.372	269
574.639	271
574.905	282
575.171	252
575.437	242
575.703	254
575.97	269
576.236	243
576.502	220
576.768	196
577.034	179
577.3	198
577.567	129
577.833	173
578.099	163
578.365	197
578.631	155
578.897	101
579.163	198
579.429	197
579.695	118
579.961	118
580.227	154
580.494	172
580.76	123
581.026	73
581.292	77
581.558	135
581.824	97
582.09	-3
582.356	29
582.622	26
582.888	62
583.154	79
583.42	42
583.686	109
583.951	93
584.217	45
584.483	94
584.749	76
585.015	46
585.281	7
585.547	-25
585.813	48
586.079	56
586.345	19
586.61	22
586.876	30
587.142	73
587.408	49
587.674	-1
587.94	4
588.206	12
588.471	50
588.737	1
589.003	-9
589.269	68
589.534	35
589.8	-4
590.066	-6
590.332	74
590.598	17
590.863	-25
591.129	12
591.395	7
591.66	15
591.926	37
592.192	-2
592.458	11
592.723	35
592.989	11
593.255	-35
593.52	37
593.786	62
594.051	70
594.317	-30
594.583	2
594.848	86
595.114	12
595.38	11
595.645	9
595.911	8
596.176	-8
596.442	-63
596.707	58
596.973	18
597.238	28
597.504	7
597.77	-30
598.035	27
598.301	28
598.566	21
598.832	-49
599.097	-21
599.362	54
599.628	36
599.893	-2
600.159	-29
600.424	22
600.69	4
600.955	49
601.221	-24
601.486	66
601.751	-35
602.017	-29
602.282	-23
602.547	7
602.813	27
603.078	-42
603.344	-13
603.609	25
603.874	62
604.14	-6
604.405	-19
604.67	-17
604.935	46
605.201	16
605.466	20
605.731	-29
605.997	38
606.262	8
606.527	-51
606.792	25
607.058	62
607.323	27
607.588	-20
607.853	-14
608.118	11
608.384	65
608.649	-27
608.914	140
609.179	-32
609.444	14
609.709	18
609.974	-31
610.24	7
610.505	24
610.77	21
611.035	-24
611.3	21
611.565	5
611.83	24
612.095	-3
612.36	20
612.625	30
612.89	29
613.155	-33
613.42	-23
613.685	55
613.951	-16
614.216	9
614.48	-15
614.745	43
615.01	50
615.275	-8
615.54	25
615.805	-2
616.07	14
616.335	-13
616.6	-61
616.865	17
617.13	25
617.395	20
617.66	19
617.925	-26
618.189	47
618.454	69
618.719	-19
618.984	-11
619.249	13
619.514	38
619.778	-30
620.043	-26
620.308	15
620.573	38
620.838	-39
621.102	12
621.367	-39
621.632	89
621.897	0
622.161	-18
622.426	-1
622.691	14
622.956	19
623.22	-24
623.485	13
623.75	26
624.014	24
624.279	-10
624.544	40
624.808	33
625.073	-21
625.338	-25
625.602	0
625.867	52
626.131	27
626.396	-34
626.661	26
626.925	32
627.19	32
627.454	-17
627.719	-4
627.983	9
628.248	44
628.513	32
628.777	-3
629.042	53
629.306	30
629.57	32
629.835	5
630.099	-15
630.364	70
630.628	19
630.893	-13
631.157	-22
631.422	6
631.686	28
631.951	-19
632.215	14
632.479	24
632.744	40
633.008	12
633.272	14
633.537	64
633.801	72
634.065	47
634.33	-8
634.594	37
634.858	101
635.123	48
635.387	10
635.651	4
635.916	98
636.18	82
636.444	9
636.708	37
636.973	80
637.237	24
637.501	24
637.765	58
638.03	110
638.294	116
638.558	45
638.822	60
639.086	128
639.35	119
639.615	68
639.879	46
640.143	93
640.407	144
640.671	183
640.935	145
641.199	163
641.463	174
641.727	177
641.992	215
642.256	278
642.52	313
642.784	325
643.048	319
643.312	470
643.576	579
643.84	621
644.104	726
644.368	803
644.632	1017
644.896	1170
645.16	1302
645.424	1415
645.688	1646
645.951	1817
646.215	1993
646.479	2264
646.743	2734
647.007	2675
647.271	2879
647.535	3301
647.799	3508
648.063	3853
648.326	4082
648.59	4363
648.854	4547
649.118	4861
649.382	5182
649.646	5368
649.909	5553
650.173	5925
650.437	6177
650.701	6459
650.964	6812
651.228	6854
651.492	7455
651.756	7326
652.019	7519
652.283	7639
652.547	7825
652.81	7778
653.074	7967
653.338	8189
653.601	8157
653.865	8390
654.129	8420
654.392	8597
654.656	8685
654.92	9026
655.183	9004
655.447	9140
655.71	9289
655.974	9362
656.237	9140
656.501	9068
656.765	9161
657.028	9227
657.292	8895
657.555	8971
657.819	8627
658.082	8742
658.346	8395
658.609	8158
658.873	8091
659.136	7746
659.4	7552
659.663	7362
659.926	7323
660.19	7023
660.453	7040
660.717	6895
660.98	6884
661.244	6937
661.507	6779
661.77	6840
662.034	6683
662.297	6640
662.56	6726
662.824	6713
663.087	6688
663.35	6797
663.614	6908
663.877	6833
664.14	7006
664.403	7085
664.667	7061
664.93	7165
665.193	7081
665.456	7296
665.72	7191
665.983	7307
666.246	7234
666.509	7442
666.773	7412
667.036	7482
667.299	7419
667.562	7416
667.825	7495
668.088	7432
668.351	7420
668.615	7390
668.878	7412
669.141	7406
669.404	7097
669.667	7156
669.93	7063
670.193	6899
670.456	6537
670.719	6377
670.982	6276
671.245	6022
671.508	5690
671.771	5559
672.034	5410
672.297	4959
672.56	4628
672.823	4472
673.086	4143
673.349	3980
673.612	3614
673.875	3272
674.138	3080
674.401	2913
674.664	2696
674.927	2448
675.19	2125
675.452	2052
675.715	1874
675.978	1728
676.241	1536
676.504	1389
676.767	1331
677.029	1243
677.292	1004
677.555	985
677.818	951
678.081	830
678.343	710
678.606	757
678.869	759
679.132	666
679.394	561
679.657	524
679.92	546
680.182	499
680.445	384
680.708	386
680.97	400
681.233	408
681.496	338
681.758	371
682.021	320
682.284	356
682.546	279
682.809	196
683.071	255
683.334	312
683.597	251
683.859	267
684.122	145
684.384	222
684.647	207
684.909	167
685.172	213
685.434	198
685.697	169
685.959	110
686.222	146
686.484	195
686.747	167
687.009	82
687.271	95
687.534	169
687.796	146
688.059	119
688.321	56
688.583	66
688.846	149
689.108	149
689.371	118
689.633	108
689.895	125
690.158	97
690.42	105
690.682	100
690.944	57
691.207	86
691.469	59
691.731	62
691.993	108
692.256	90
692.518	40
692.78	58
693.042	77
693.305	115
693.567	60
693.829	4
694.091	64
694.353	50
694.615	37
694.878	-8
695.14	80
695.402	108
695.664	17
695.926	34
696.188	-16
696.45	188
696.712	55
696.974	27
697.236	48
697.498	76
697.76	21
698.022	7
698.284	46
698.546	23
698.808	45
699.07	-6
699.332	41
699.594	96
699.856	49
700.118	-9
700.38	-4
700.642	31
700.904	57
701.166	31
701.428	7
701.69	29
701.951	35
702.213	30
702.475	-1
702.737	13
702.999	26
703.261	10
703.522	8
703.784	58
704.046	30
704.308	51
704.57	-43
704.831	-32
705.093	48
705.355	40
705.617	2
705.878	-19
706.14	0
706.402	31
706.663	28
706.925	-12
707.187	26
707.448	31
707.71	5
707.972	11
708.233	0
708.495	88
708.756	-75
709.018	13
709.28	19
709.541	75
709.803	9
710.064	-23
710.326	-7
710.587	51
710.849	26
711.11	-34
711.372	-21
711.633	18
711.895	-6
712.156	-7
712.418	11
712.679	58
712.941	40
713.202	-11
713.463	-2
713.725	38
713.986	72
714.248	-17
714.509	-35
714.77	8
715.032	45
715.293	16
715.554	-19
715.816	-22
716.077	23
716.338	-30
716.599	43
716.861	30
717.122	43
717.383	45
717.645	-36
717.906	-10
718.167	15
718.428	-6
718.689	-11
718.951	-16
719.212	68
719.473	19
719.734	21
719.995	22
720.256	33
720.518	55
720.779	-53
721.04	-14
721.301	55
721.562	2
721.823	-34
722.084	-54
722.345	-8
722.606	63
722.867	12
723.128	-45
723.389	-35
723.65	45
723.911	26
724.172	3
724.433	-51
724.694	45
724.955	9
725.216	-40
725.477	21
725.738	27
725.999	3
726.26	-22
726.521	11
726.781	14
727.042	63
727.303	6
727.564	-44
727.825	-2
728.086	24
728.346	2
728.607	-20
728.868	4
729.129	21
729.39	12
729.65	-47
729.911	28
730.172	57
730.433	55
730.693	3
730.954	-38
731.215	24
731.475	42
731.736	-30
731.997	-49
732.257	-15
732.518	11
732.779	19
733.039	32
733.3	13
733.56	6
733.821	-10
734.082	7
734.342	16
734.603	30
734.863	33
735.124	-32
735.384	-2
735.645	44
735.905	44
736.166	-33
736.426	-28
736.687	-13
736.947	24
737.208	27
737.468	-25
737.729	-4
737.989	33
738.249	-13
738.51	-11
738.77	14
739.031	20
739.291	6
739.551	-18
739.812	13
