543.705	26602
543.972	26490
544.24	26318
544.507	26557
544.774	26484
545.041	26176
545.308	25915
545.575	25153
545.842	24770
546.109	24792
546.376	24799
546.643	25547
546.91	26035
547.177	26877
547.444	27508
547.711	27882
547.978	28358
548.245	28870
548.512	28978
548.779	29001
549.046	28921
549.313	28295
549.58	28144
549.847	27947
550.114	27003
550.381	26826
550.648	26527
550.914	25823
551.181	24867
551.448	24739
551.715	23599
551.982	22950
552.249	22058
552.516	20771
552.783	19806
553.049	18701
553.316	17180
553.583	16241
553.85	14854
554.117	13744
554.383	12445
554.65	11296
554.917	10350
555.184	9637
555.451	8711
555.717	7835
555.984	7164
556.251	6313
556.518	5958
556.784	5389
557.051	4939
557.318	4251
557.585	3890
557.851	3540
558.118	3246
558.385	2925
558.651	2710
558.918	2424
559.185	2248
559.451	2096
559.718	1907
559.985	1772
560.251	1583
560.518	1511
560.785	1472
561.051	1382
561.318	1329
561.584	1242
561.851	1227
562.118	1184
562.384	1089
562.651	1057
562.917	1067
563.184	1049
563.45	996
563.717	946
563.984	930
564.25	954
564.517	910
564.783	876
565.05	803
565.316	792
565.583	832
565.849	833
566.116	724
566.382	759
566.648	683
566.915	681
567.181	658
567.448	591
567.714	627
567.981	609
568.247	569
568.513	536
568.78	531
569.046	478
569.313	501
569.579	482
569.845	461
570.112	481
570.378	448
570.644	411
570.911	379
571.177	394
571.443	349
571.71	400
571.976	334
572.242	317
572.509	413
572.775	418
573.041	344
573.307	372
573.574	359
573.84	350
574.106	385
574.372	300
574.639	363
574.905	334
575.171	312
575.437	306
575.703	284
575.97	285
576.236	268
576.502	265
576.768	228
577.034	240
577.3	214
577.567	203
577.833	238
578.099	167
578.365	199
578.631	172
578.897	174
579.163	212
579.429	190
579.695	130
579.961	120
580.227	161
580.494	128
580.76	93
581.026	93
581.292	29
581.558	145
581.824	69
582.09	77
582.356	73
582.622	46
582.888	69
583.154	66
583.42	86
583.686	21
583.951	48
584.217	67
584.483	77
584.749	69
585.015	30
585.281	25
585.547	35
585.813	34
586.079	23
586.345	15
586.61	26
586.876	58
587.142	57
587.408	19
587.674	-13
587.94	68
588.206	32
588.471	42
588.737	37
589.003	-1
589.269	28
589.534	16
589.8	23
590.066	14
590.332	45
590.598	-15
590.863	5
591.129	18
591.395	16
591.66	21
591.926	33
592.192	31
592.458	71
592.723	16
592.989	-18
593.255	1
593.52	22
593.786	65
594.051	4
594.317	-5
594.583	45
594.848	40
595.114	9
595.38	-8
595.645	11
595.911	39
596.176	-16
596.442	-42
596.707	-11
596.973	53
597.238	5
597.504	24
597.77	1
598.035	1
598.301	21
598.566	-2
598.832	-4
599.097	6
599.362	22
599.628	6
599.893	3
600.159	0
600.424	-13
600.69	-31
600.955	-19
601.221	2
601.486	37
601.751	-54
602.017	-26
602.282	6
602.547	23
602.813	-22
603.078	-8
603.344	-12
603.609	11
603.874	23
604.14	-8
604.405	8
604.67	16
604.935	3
605.201	-14
605.466	4
605.731	29
605.997	32
606.262	18
606.527	-32
606.792	0
607.058	25
607.323	15
607.588	3
607.853	51
608.118	24
608.384	27
608.649	25
608.914	2
609.179	26
609.444	11
609.709	6
609.974	-10
610.24	12
610.505	17
610.77	22
611.035	-36
611.3	15
611.565	11
611.83	38
612.095	15
612.36	44
612.625	22
612.89	41
613.155	12
613.42	2
613.685	80
613.951	-37
614.216	1
614.48	3
614.745	13
615.01	-20
615.275	10
615.54	29
615.805	-18
616.07	29
616.335	-1
616.6	12
616.865	33
617.13	20
617.395	-2
617.66	19
617.925	57
618.189	63
618.454	67
618.719	-16
618.984	-31
619.249	31
619.514	39
619.778	29
620.043	-3
620.308	23
620.573	14
620.838	-22
621.102	14
621.367	27
621.632	30
621.897	-4
622.161	48
622.426	48
622.691	-13
622.956	61
623.22	36
623.485	4
623.75	31
624.014	30
624.279	25
624.544	44
624.808	35
625.073	-34
625.338	-8
625.602	22
625.867	25
626.131	35
626.396	-25
626.661	76
626.925	56
627.19	9
627.454	2
627.719	30
627.983	12
628.248	52
628.513	34
628.777	28
629.042	48
629.306	49
629.57	17
629.835	36
630.099	27
630.364	52
630.628	46
630.893	-6
631.157	44
631.422	45
631.686	-28
631.951	-4
632.215	55
632.479	21
632.744	51
633.008	32
633.272	65
633.537	71
633.801	53
634.065	61
634.33	35
634.594	79
634.858	75
635.123	41
635.387	87
635.651	73
635.916	90
636.18	74
636.444	67
636.708	123
636.973	146
637.237	77
637.501	113
637.765	114
638.03	186
638.294	137
638.558	146
638.822	167
639.086	176
639.35	143
639.615	199
639.879	145
640.143	226
640.407	204
640.671	230
640.935	303
641.199	329
641.463	347
641.727	380
641.992	476
642.256	418
642.52	546
642.784	590
643.048	673
643.312	809
643.576	936
643.84	1060
644.104	1300
644.368	1462
644.632	1766
644.896	2001
645.16	2192
645.424	2607
645.688	2921
645.951	3335
646.215	3658
646.479	4112
646.743	4603
647.007	4986
647.271	5394
647.535	5888
647.799	6187
648.063	6859
648.326	7276
648.59	7793
648.854	8457
649.118	8886
649.382	9361
649.646	9672
649.909	10189
650.173	10777
650.437	11276
650.701	11725
650.964	12369
651.228	12714
651.492	12770
651.756	13161
652.019	13471
652.283	13845
652.547	13996
652.81	13871
653.074	14225
653.338	14409
653.601	14469
653.865	14661
654.129	14981
654.392	15142
654.656	15394
654.92	15607
655.183	15455
655.447	16131
655.71	15999
655.974	15964
656.237	15939
656.501	15982
656.765	15939
657.028	15879
657.292	15475
657.555	15394
657.819	15151
658.082	14939
658.346	14367
658.609	14310
658.873	13772
659.136	13413
659.4	13263
659.663	12935
659.926	12704
660.19	12600
660.453	12446
660.717	12477
660.98	12286
661.244	12504
661.507	12080
661.77	12263
662.034	12363
662.297	12345
662.56	12429
662.824	12608
663.087	12547
663.35	12754
663.614	13083
663.877	13086
664.14	13024
664.403	13378
664.667	13583
664.93	13651
665.193	13648
665.456	13665
665.72	13656
665.983	13891
666.246	13846
666.509	13920
666.773	14037
667.036	13628
667.299	13899
667.562	13705
667.825	13684
668.088	13365
668.351	13464
668.615	13263
668.878	13162
669.141	12807
669.404	12839
669.667	12507
669.93	12233
670.193	11728
670.456	11335
670.719	11317
670.982	10870
671.245	10398
671.508	10152
671.771	9678
672.034	9301
672.297	8800
672.56	8271
672.823	7991
673.086	7444
673.349	6906
673.612	6659
673.875	6097
674.138	5587
674.401	5279
674.664	5116
674.927	4649
675.19	4178
675.452	3890
675.715	3630
675.978	3311
676.241	3035
676.504	2807
676.767	2639
677.029	2376
677.292	2138
677.555	1971
677.818	1794
678.081	1630
678.343	1591
678.606	1501
678.869	1354
679.132	1188
679.394	1112
679.657	1118
679.92	986
680.182	945
680.445	839
680.708	777
680.97	748
681.233	667
681.496	646
681.758	678
682.021	619
682.284	540
682.546	501
682.809	556
683.071	469
683.334	438
683.597	408
683.859	383
684.122	389
684.384	398
684.647	323
684.909	284
685.172	313
685.434	315
685.697	312
685.959	227
686.222	281
686.484	266
686.747	250
687.009	228
687.271	225
687.534	214
687.796	225
688.059	225
688.321	176
688.583	230
688.846	195
689.108	183
689.371	178
689.633	196
689.895	197
690.158	178
690.42	161
690.682	152
690.944	164
691.207	174
691.469	156
691.731	159
691.993	201
692.256	116
692.518	132
692.78	172
693.042	102
693.305	110
693.567	96
693.829	93
694.091	124
694.353	103
694.615	60
694.878	88
695.14	93
695.402	99
695.664	43
695.926	91
696.188	73
696.45	90
696.712	69
696.974	86
697.236	102
697.498	63
697.76	76
698.022	38
698.284	56
698.546	75
698.808	46
699.07	52
699.332	59
699.594	84
699.856	62
700.118	73
700.38	57
700.642	34
700.904	40
701.166	33
701.428	78
701.69	87
701.951	20
702.213	7
702.475	2
702.737	103
702.999	37
703.261	9
703.522	39
703.784	79
704.046	54
704.308	25
704.57	-21
704.831	-2
705.093	46
705.355	39
705.617	26
705.878	25
706.14	15
706.402	48
706.663	2
706.925	40
707.187	30
707.448	6
707.71	27
707.972	4
708.233	29
708.495	9
708.756	11
709.018	61
709.28	80
709.541	58
709.803	18
710.064	13
710.326	29
710.587	36
710.849	36
711.11	-4
711.372	42
711.633	22
711.895	-31
712.156	36
712.418	27
712.679	52
712.941	36
713.202	-1
713.463	40
713.725	42
713.986	21
714.248	-9
714.509	-6
714.77	0
715.032	52
715.293	21
715.554	-3
715.816	0
716.077	11
716.338	-23
716.599	57
716.861	22
717.122	19
717.383	-11
717.645	-34
717.906	31
718.167	27
718.428	-7
718.689	-27
718.951	-8
719.212	111
719.473	-1
719.734	-21
719.995	-5
720.256	29
720.518	6
720.779	18
721.04	39
721.301	22
721.562	-6
721.823	-12
722.084	-21
722.345	-6
722.606	37
722.867	-16
723.128	-25
723.389	39
723.65	33
723.911	6
724.172	-13
724.433	-14
724.694	69
724.955	-6
725.216	-49
725.477	5
725.738	25
725.999	2
726.26	12
726.521	6
726.781	9
727.042	34
727.303	16
727.564	-32
727.825	36
728.086	-2
728.346	-8
728.607	9
728.868	36
729.129	25
729.39	15
729.65	-7
729.911	10
730.172	8
730.433	7
730.693	-23
730.954	-18
731.215	16
731.475	15
731.736	-33
731.997	-21
732.257	36
732.518	35
732.779	-19
733.039	10
733.3	6
733.56	37
733.821	-10
734.082	26
734.342	15
734.603	48
734.863	6
735.124	0
735.384	-4
735.645	21
735.905	1
736.166	-19
736.426	19
736.687	11
736.947	-14
737.208	2
737.468	-1
737.729	42
737.989	5
738.249	8
738.51	-1
738.77	11
739.031	11
739.291	-14
739.551	-9
739.812	9
